Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
cpcs_mhb_lab,cpcs_mhb_lab,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,pthrslt_mt_in,pthrslt,mt,mt,Meditech,in,,,13906,*default*,pthrslt_bti_out,pthrslt,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17c.hca.corpad.net,15003,2
cpcs_mhb_rad,cpcs_mhb_rad,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,radord_mt_in,radord,mt,mt,Meditech,in,,,13721,*default*,radord_bti_out,radord,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17d.hca.corpad.net,13003,2
cpcs_mhb_otr,cpcs_mhb_otr,HCA 5.6,SMART,SMART,multi_smrt_in,multi,smrt,hca,HCA,in,,,/hci/home/smart/26110/item,CHARGE,mmftp_mt_out_cpcssoa,mmftp,mt,mt,Meditech,out,cpcssoa,FLBA.clinical.medcity.net,,2
cpcs_mhb_oe,cpcs_mhb_oe,HCA 5.6,CPN - Gold Standard,CPN - Gold Standard,oeadm_cpn_in,oeadm,cpn,gehc,GE,in,,,11284,*default*,oeadm_mt_out,oeadm,mt,mt,Meditech,out,,,11285,2
cpcs_mhb_oe,cpcs_mhb_oe,HCA 5.6,CPN - Gold Standard,CPN - Gold Standard,oerpt_cpn_in,oerpt,cpn,gehc,GE,in,,,14003,*default*,oerpt_mt_out_3,oerpt,mt,mt,Meditech,out,3,orclvp01.unix.medcity.net,17275,4
cpcs_mhb_oe,cpcs_mhb_oe,HCA 5.6,Multiple Vendor Feed,HCA 5.6,oerpt_multi_in_3,oerpt,multi,hcaeis,HCA D&IS,in,3,,17275,*default*,oerpt_mt_out,oerpt,mt,mt,Meditech,out,,,13710,4
cpcs_mhb_rad,cpcs_mhb_rad,HCA 5.6,Centricity - CCG PACS,Centricity - CCG PACS,radurl_pacs_in,radurl,pacs,gehc,GE,in,,,13731,COCMHB,riurl_mt_out,riurl,mt,mt,Meditech,out,,170.1.5.10,33852,2
cpcs_mhb_oe,cpcs_mhb_oe,MPF-Patient Folder/HPF Facility,Centricity MUSE,Centricity MUSE to MPF-Patient Folder/HPF Facility,oerpt_muse_in,oerpt,muse,gehc,GE,in,,,13724,*default*,oerpt_hpf_out_hsctam0rpts,oerpt,hpf,mcksn,McKesson,out,hsctam0rpts,ordcupappclv01.unix.medcity.net,14149,4
cpcs_mhb_oe,hsc_tam0_rpts,MPF-Patient Folder/HPF Facility,Centricity MUSE,Centricity MUSE to MPF-Patient Folder/HPF Facility,oerpt_muse_in_cpcsmhb,oerpt,muse,gehc,GE,in,cpcsmhb,,14149,*default*,oerpt_hpf_out_2,oerpt,hpf,mcksn,McKesson,out,2,ORDCWPAPPHPF11A.hca.corpad.net,9021,4
cpcs_mhb_oe,cpcs_mhb_oe,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,13709,*default*,multi_hpf_out,multi,hpf,mcksn,McKesson,out,,ORDCWPAPPHPF11B.hca.corpad.net,6608,2
