Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
div_efl_ipl1_pha,div_efl_ipl1_pha,Theradoc,iPeople MT56,Theradoc,phaadm_ipl_in_cockn,phaadm,ipl,ippl,iPeople,in,cockn,,10299,*default*,phaadm_tdoc_out_cockn,phaadm,tdoc,hspra,Hospira,out,cockn,xrdctdochl7int01.hca.corpad.net,16016,2
cpcs_kn_lab,cpcs_kn_lab,NeoData,HCA 5.6,NeoData,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11520,*default*,labrslt_neod_out,labrslt,neod,isopr,IsoPrime,out,,10.159.86.235,5402,2
cpcs_kn_rad,cpcs_kn_rad,Centricity - CCG PACS,HCA 5.6,Centricity - CCG PACS,radord_mt_in,radord,mt,mt,Meditech,in,,,10165,*default*,radord_pacs_out,radord,pacs,gehc,GE,out,,10.227.120.8,9558,2
cpcs_kn_otr,cpcs_kn_otr,HCA 5.6,Optiflex,Optiflex,chrg_oflx_in,chrg,oflx,omnicl,Omnicell,in,,MSSQL_OPX_KN,,*default*,chrg_mt_out_ofx,chrg,mt,mt,Meditech,out,ofx,FLAA.clinical.medcity.net,,2
cpcs_kn_otr,cpcs_kn_otr,SMART,Optiflex,Optiflex to SMART,mmrepl_oflx_in,mmrepl,oflx,omnicl,Omnicell,in,,MSSQL_OPX_KN,,*default*,mmrepl_smrt_out,mmrepl,smrt,hca,HCA,out,,mmdu.01356.colhca.com,,2
cpcs_kn_otr,cpcs_kn_otr,HCA 5.6,Centricity MUSE,Centricity MUSE,chrg_muse_in_muse,chrg,muse,gehc,GE,in,muse,,10229,*default*,chrg_mt_out_muse,chrg,mt,mt,Meditech,out,muse,FLAA.clinical.medcity.net,,2
cpcs_kn_oe,cpcs_kn_oe,Centricity MUSE,HCA 5.6,Centricity MUSE,oeord_mt_in,oeord,mt,mt,Meditech,in,,,10219,*default*,oeord_muse_out,oeord,muse,gehc,GE,out,,10.227.89.228,11218,2
cpcs_kn_oe,cpcs_kn_oe,HCA 5.6,Centricity MUSE,Centricity MUSE,oerpt_muse_in,oerpt,muse,gehc,GE,in,,,10226,*default*,oerpt_mt_out_1,oerpt,mt,mt,Meditech,out,1,orclvp01.unix.medcity.net,15318,4
cpcs_kn_oe,cpcs_kn_oe,HCA 5.6,Multiple Vendor Feed,HCA 5.6,oerpt_multi_in_1,oerpt,multi,hcaeis,HCA D&IS,in,1,,15318,*default*,oerpt_mt_out,oerpt,mt,mt,Meditech,out,,,10251,4
cpcs_kn_otr,cpcs_kn_otr,Optiflex,SMART,SMART to Optiflex,multi_smrt_in,multi,smrt,hca,HCA,in,,,/hci/home/smart/35941/item,ITEM,multi_oflx_out,multi,oflx,omnicl,Omnicell,out,,MSSQL_OPX_KN,,2
cpcs_kn_otr,cpcs_kn_otr,HCA 5.6,SMART,SMART,multi_smrt_in,multi,smrt,hca,HCA,in,,,/hci/home/smart/35941/item,ITEM,mmitem_mt_out,mmitem,mt,mt,Meditech,out,,FLAA.clinical.medcity.net,,2
cpcs_kn_lab,cpcs_kn_lab,HCare Hub,HCA 5.6,HCare Hub,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11520,*default*,labrslt_mhub_out,labrslt,mhub,hlthctly,Health Catalyst,out,,EFDVWPAPPHUB01.hcapf.net,40487,2
cpcs_kn_oe,cpcs_kn_oe,HCare Hub,HCA 5.6,HCare Hub,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11521,*default*,oerpt_mhub_out,oerpt,mhub,hlthctly,Health Catalyst,out,,EFDVWPAPPHUB01.hcapf.net,40488,2
cpcs_kn_oe,cpcs_kn_oe,HCA 5.6,MD - CMORE,MD - CMORE,oerpt_cmre_in,oerpt,cmre,prvtn,Provation,in,,,11866,*default*,oerpt_mt_out_1,oerpt,mt,mt,Meditech,out,1,orclvp01.unix.medcity.net,15318,4
cpcs_kn_oe,cpcs_kn_oe,HCA 5.6,Multiple Vendor Feed,HCA 5.6,oerpt_multi_in_1,oerpt,multi,hcaeis,HCA D&IS,in,1,,15318,*default*,oerpt_mt_out,oerpt,mt,mt,Meditech,out,,,10251,4
cpcs_kn_rad,cpcs_kn_rad,HCA 5.6,Centricity - CCG PACS,Centricity - CCG PACS,radurl_pacs_in,radurl,pacs,gehc,GE,in,,,12098,*default*,radurl_mt_out,radurl,mt,mt,Meditech,out,,170.1.4.10,17757,2
cpcs_kn_lab,cpcs_kn_lab,HCare Hub,HCA 5.6,HCare Hub,pthrslt_mt_in,pthrslt,mt,mt,Meditech,in,,,12221,*default*,pthrslt_mhub_out,pthrslt,mhub,hlthctly,Health Catalyst,out,,EFDVWPAPPHUB01.hcapf.net,40490,2
div_efl_mids_oe,div_efl_mids_oe,HCA 5.6,Care Management-Facility,Care Management-Facility,oerpt_mids_in,oerpt,mids,mids,Midas+,in,,,12776,COCKN,oerpt_mt_out_cpcsknoe,oerpt,mt,mt,Meditech,out,cpcsknoe,orclvp01.unix.medcity.net,12840,4
cpcs_kn_oe,cpcs_kn_oe,Care Management-Facility,HCA 5.6,Care Management-Facility,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11521,*default*,oerpt_mids_out_diveflmids,oerpt,mids,mids,Midas+,out,diveflmids,orclvp01.unix.medcity.net,12786,4
cpcs_kn_oe,div_efl_mids_oe,Care Management-Facility,HCA 5.6,Care Management-Facility,oerpt_mt_in_cpcsknoe,oerpt,mt,mt,Meditech,in,cpcsknoe,,12786,*default*,oerpt_mids_out,oerpt,mids,mids,Midas+,out,,nadcwpdbsmds03.hca.corpad.net,12121,4
cpcs_kn_otr,cpcs_kn_otr,HCA 5.6,SMART,SMART,multi_smrt_in,multi,smrt,hca,HCA,in,,,/hci/home/smart/35941/item,CHARGE,mmftp_mt_out,mmftp,mt,mt,Meditech,out,,FLAA.clinical.medcity.net,,2
cpcs_kn_oe,cpcs_kn_oe,HCA 5.6,CPN - Gold Standard,CPN - Gold Standard,oerpt_cpn_in,oerpt,cpn,gehc,GE,in,,,13503,*default*,oerpt_mt_out,oerpt,mt,mt,Meditech,out,,,10251,2
hsc_tam0_img2,hsc_tam0_img2,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,img_mt_in_cockn,img,mt,mt,Meditech,in,cockn,,/hci/home/mt/COCKN/convert,*default*,img_hpf_out_1,img,hpf,mcksn,McKesson,out,1,orclvp02.unix.medcity.net,10424,4
cpcs_kn_oe,hsc_tam0_img2,MPF-Patient Folder/HPF Facility,MD - CMORE,MD - CMORE to MPF-Patient Folder/HPF Facility,imgurl_cmre_in_cpcskn,imgurl,cmre,prvtn,Provation,in,cpcskn,10.227.211.55,10009,*default*,img_hpf_out_hdc_2,img,hpf,mcksn,McKesson,out,hdc_2,orclvp02.unix.medcity.net,10422,6
cpcs_kn_oe,cpcs_kn_oe,MD - CMORE,MD - CMORE,MD - CMORE to MD - CMORE,oerpt_cmre_in,oerpt,cmre,prvtn,Provation,in,,,11866,*default*,imgurl_cmre_out_hsctam0img2,imgurl,cmre,prvtn,Provation,out,hsctam0img2,orclvp02.unix.medcity.net,10009,6
cpcs_kn_oe,hsc_tam0_img2,MPF-Patient Folder/HPF Facility,Multiple Vendor Feed,MPF-Patient Folder/HPF Facility,imgurl_multi_in_2,imgurl,multi,hcaeis,HCA D&IS,in,2,,10422,*default*,img_hpf_out_hdc,img,hpf,mcksn,McKesson,out,hdc,10.27.32.14,9013,6
hsc_tam0_img2,hsc_tam0_img2,MPF-Patient Folder/HPF Facility,HealthSource,HealthSource to MPF-Patient Folder/HPF Facility,imgurl_esrt_in_cockn,imgurl,esrt,hltprt,Datavant/CIOX,in,cockn,,/hci/home/esrt/COCKN/trigger,*default*,img_hpf_out_2,img,hpf,mcksn,McKesson,out,2,orclvp02.unix.medcity.net,10425,4
div_efl_ipl1_edm,div_efl_ipl1_edm,EIS Biztalk Platform,iPeople MT56,EIS Biztalk Platform,edm_ipl_in_cockn,edm,ipl,ippl,iPeople,in,cockn,,10269,*default*,edm_bti_out_cockn,edm,bti,hcaeis,HCA D&IS,out,cockn,xrdcwpintbzt18c.hca.corpad.net,31002,2
div_efl_ipl1,div_efl_ipl1,EIS Biztalk Platform,iPeople MT56,EIS Biztalk Platform,nuras_ipl_in_cockn,nuras,ipl,ippl,iPeople,in,cockn,,10290,*default*,nuras_bti_out_cockn,nuras,bti,hcaeis,HCA D&IS,out,cockn,xrdcwpintbzt18b.hca.corpad.net,32002,2
div_efl_ipl1_pha,div_efl_ipl1_pha,EIS Biztalk Platform,iPeople MT56,EIS Biztalk Platform,phaadm_ipl_in_cockn,phaadm,ipl,ippl,iPeople,in,cockn,,10299,*default*,phaadm_bti_out_cockn,phaadm,bti,hcaeis,HCA D&IS,out,cockn,xrdcwpintbzt18d.hca.corpad.net,34002,2
div_efl_ipl1,div_efl_ipl1,EIS Biztalk Platform,iPeople MT56,EIS Biztalk Platform,sch_ipl_in_cockn,sch,ipl,ippl,iPeople,in,cockn,,10306,*default*,sch_bti_out_cockn,sch,bti,hcaeis,HCA D&IS,out,cockn,xrdcwpintbzt18f.hca.corpad.net,33002,2
cpcs_kn_lab,cpcs_kn_lab,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11520,*default*,labrslt_bti_out,labrslt,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17c.hca.corpad.net,14002,2
cpcs_kn_oe,cpcs_kn_oe,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11521,*default*,oerpt_bti_out,oerpt,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17b.hca.corpad.net,17003,2
cpcs_kn_pha,cpcs_kn_pha,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,phaord_mt_in,phaord,mt,mt,Meditech,in,,,13131,*default*,phaord_bti_out,phaord,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17b.hca.corpad.net,12002,2
cpcs_kn_lab,cpcs_kn_lab,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,pthrslt_mt_in,pthrslt,mt,mt,Meditech,in,,,12221,*default*,pthrslt_bti_out,pthrslt,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17c.hca.corpad.net,15002,2
cpcs_kn_rad,cpcs_kn_rad,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,radord_mt_in,radord,mt,mt,Meditech,in,,,10165,*default*,radord_bti_out,radord,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17d.hca.corpad.net,13002,2
hsc_tam0_img2,hsc_tam0_img2,MPF-Patient Folder/HPF Facility,Centricity MacLab-DMS/CVPACS,Centricity MacLab-DMS/CVPACS to MPF-Patient Folder/HPF Facility,imgurl_cvpc_in_cpcskn,imgurl,cvpc,gehc,GE,in,cpcskn,10.134.59.50,10032,*default*,img_hpf_out_hdc_2,img,hpf,mcksn,McKesson,out,hdc_2,orclvp02.unix.medcity.net,10422,4
cpcs_kn_lab,cpcs_kn_lab,Theradoc,HCA 5.6,Theradoc,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11520,*default*,labrslt_tdoc_out,labrslt,tdoc,hspra,Hospira,out,,xrdctdochl7int01.hca.corpad.net,16012,2
cpcs_kn_oe,cpcs_kn_oe,Theradoc,HCA 5.6,Theradoc,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11521,*default*,oerpt_tdoc_out,oerpt,tdoc,hspra,Hospira,out,,xrdctdochl7int01.hca.corpad.net,16014,2
cpcs_kn_oe,cpcs_kn_oe,HCA 5.6,CPN - Gold Standard,CPN - Gold Standard,oeadm_cpn_in,oeadm,cpn,gehc,GE,in,,,11430,*default*,oeadm_mt_out,oeadm,mt,mt,Meditech,out,,,13248,2
cpcs_kn_oe,cpcs_kn_oe,MPF-Patient Folder/HPF Facility,Centricity MUSE,Centricity MUSE to MPF-Patient Folder/HPF Facility,oerpt_muse_in,oerpt,muse,gehc,GE,in,,,10226,*default*,oerpt_hpf_out_hsctam0rpts,oerpt,hpf,mcksn,McKesson,out,hsctam0rpts,ordcupappclv01.unix.medcity.net,14145,4
cpcs_kn_oe,hsc_tam0_rpts,MPF-Patient Folder/HPF Facility,Centricity MUSE,Centricity MUSE to MPF-Patient Folder/HPF Facility,oerpt_muse_in_cpcskn,oerpt,muse,gehc,GE,in,cpcskn,,14145,*default*,oerpt_hpf_out_2,oerpt,hpf,mcksn,McKesson,out,2,ORDCWPAPPHPF11A.hca.corpad.net,9021,4
cpcs_kn_oe,cpcs_kn_oe,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11521,*default*,multi_hpf_out,multi,hpf,mcksn,McKesson,out,,ORDCWPAPPHPF11B.hca.corpad.net,6607,2
cpcs_kn_lab,cpcs_kn_lab,HCA 5.6,HCA 5.6,HCA 5.6,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11520,*default*,labrslt_mt_out_divefldypv,labrslt,mt,mt,Meditech,out,divefldypv,orclvp01.unix.medcity.net,14415,6
cpcs_kn_lab,div_efl_dypv_lab,Dynamic PharmacoVigilance-Facility,HCA 5.6,Dynamic PharmacoVigilance-Facility,labrslt_mt_in_2,labrslt,mt,mt,Meditech,in,2,,17980,*default*,labrslt_dypv_out,labrslt,dypv,vglnz,VigiLanz Corp,out,,10.65.76.89,20082,6
cpcs_kn_pha,cpcs_kn_pha,HCA 5.6,HCA 5.6,HCA 5.6,phaord_mt_in,phaord,mt,mt,Meditech,in,,,13131,*default*,phaord_mt_out_divefldypv,phaord,mt,mt,Meditech,out,divefldypv,orclvp01.unix.medcity.net,14416,6
cpcs_kn_pha,div_efl_dypv_pha,Dynamic PharmacoVigilance-Facility,HCA 5.6,Dynamic PharmacoVigilance-Facility,phaord_mt_in_1,phaord,mt,mt,Meditech,in,1,,18234,*default*,phaord_dypv_out,phaord,dypv,vglnz,VigiLanz Corp,out,,10.65.76.89,20083,6
cpcs_kn_iplmu,cpcs_kn_iplmu,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,elmu_mt_in,elmu,mt,mt,Meditech,in,,,10883,*default*,elmu_bti_out,elmu,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17e.hca.corpad.net,48004,2
cpcs_kn_iplmu,cpcs_kn_iplmu,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,immu_mt_in,immu,mt,mt,Meditech,in,,,10886,*default*,immu_bti_out,immu,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17e.hca.corpad.net,47005,2
cpcs_kn_iplmu,cpcs_kn_iplmu,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,symu_mt_in,symu,mt,mt,Meditech,in,,,10893,*default*,symu_bti_out,symu,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17f.hca.corpad.net,46004,2
hsc_tam0_hpfbill,hsc_tam0_hpfbill,SMART,MPF-Patient Folder/HPF Facility,MPF-Patient Folder/HPF Facility to SMART,bill_hpf_in_tam0,bill,hpf,mcksn,McKesson,in,tam0,,14313,COCKN,bill_shbg_out_cockn,bill,shbg,envsnhc,Envision Healthcare,out,cockn,gasftp.shcr.com,./,2
cpcs_kn_rad,cpcs_kn_rad,HCA 5.6,Centricity - CCG PACS,Centricity - CCG PACS,radurl_pacs_in,radurl,pacs,gehc,GE,in,,,12098,*default*,riurl_mt_out,riurl,mt,mt,Meditech,out,,170.1.4.10,41008,2
div_efl_ipl1_edm,div_efl_ipl1_edm,HCA 5.6,iPeople MT56,HCA 5.6,edm_ipl_in_cockn,edm,ipl,ippl,iPeople,in,cockn,,10269,*default*,edm_mt_out_divefldypv_cockn,edm,mt,mt,Meditech,out,divefldypv_cockn,orclvp01.unix.medcity.net,10155,6
div_efl_ipl1_pha,div_efl_ipl1_pha,HCA 5.6,iPeople MT56,HCA 5.6,phaadm_ipl_in_cockn,phaadm,ipl,ippl,iPeople,in,cockn,,10299,*default*,phaadm_mt_out_divefldypv_cockn,phaadm,mt,mt,Meditech,out,divefldypv_cockn,orclvp01.unix.medcity.net,10157,6
cpcs_kn_pha,cpcs_kn_pha,Theradoc,HCA 5.6,Theradoc,phaord_mt_in,phaord,mt,mt,Meditech,in,,,13131,*default*,phaord_tdoc_out,phaord,tdoc,hspra,Hospira,out,,xrdctdochl7int01.hca.corpad.net,16017,2
cpcs_kn_lab,cpcs_kn_lab,CPN - Gold Standard,HCA 5.6,CPN - Gold Standard,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11520,*default*,labrslt_cpn_out,labrslt,cpn,gehc,GE,out,,10.133.214.23,9102,2
hsc_tam0_img_onbs,hsc_tam0_img_onbs,MPF-Patient Folder/HPF Facility,Onbase,Onbase to MPF-Patient Folder/HPF Facility,imgurl_onbs_in_cockn,imgurl,onbs,hylnd,Hyland,in,cockn,,10108,*default*,img_hpf_out_1,img,hpf,mcksn,McKesson,out,1,orclvp02.unix.medcity.net,10413,4
cpcs_kn_oe,cpcs_kn_oe,HCA 5.6,NeoData,NeoData,oerpt_neod_in,oerpt,neod,isopr,IsoPrime,in,,,12021,*default*,oerpt_mt_out,oerpt,mt,mt,Meditech,out,,,10251,2
cpcs_kn_adt,cpcs_kn_adt,SMART,HCA 5.6,SMART,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,12131,*default*,adt_smrt_out,adt,smrt,hca,HCA,out,,mmdu.01356.colhca.com,/mm03/data,4
cpcs_kn_adt,cpcs_kn_adt,Optiflex,HCA 5.6,Optiflex,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,12131,*default*,adt_oflx_out,adt,oflx,omnicl,Omnicell,out,,MSSQL_OPX_KN,,4
cpcs_kn_adt,cpcs_kn_adt,Centricity - CCG PACS,HCA 5.6,Centricity - CCG PACS,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,12131,*default*,adt_pacs_out,adt,pacs,gehc,GE,out,,10.227.120.8,22442,4
cpcs_kn_adt,cpcs_kn_adt,Cloudera Kafka,HCA 5.6,Cloudera Kafka,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,12131,*default*,adt_kfka_out_hl7cliadt,adt,kfka,hca,HCA,out,hl7cliadt,intserv.cloverleaf.hl7-cli-adt.1.0.0,,4
cpcs_kn_adt,cpcs_kn_adt,Waterpark,HCA 5.6,Waterpark,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,12131,*default*,adt_wp_out,adt,wp,hcaeis,HCA D&IS,out,,waterpark.app.medcity.net,9001,4
cpcs_kn_adt,cpcs_kn_adt,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,12131,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,4
cpcs_kn_adt,cpcs_kn_adt,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,12131,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,4
cpcs_kn_adt,cpcs_kn_adt,Onbase RX-ADT/Link Orders,HCA 5.6,Onbase RX-ADT/Link Orders,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,12131,*default*,adt_orx_out,adt,orx,hylnd,Hyland,out,,obphl7e-orx-x1.hca.corpad.net,7100,4
cpcs_kn_adt,cpcs_kn_adt,MD - CMORE,HCA 5.6,MD - CMORE,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12132,*default*,adt_cmre_out,adt,cmre,prvtn,Provation,out,,10.227.211.55,11016,4
cpcs_kn_adt,cpcs_kn_adt,CPN - Gold Standard,HCA 5.6,CPN - Gold Standard,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12132,*default*,adt_cpn_out,adt,cpn,gehc,GE,out,,10.133.214.23,9005,4
cpcs_kn_adt,cpcs_kn_adt,eCare Next,HCA 5.6,eCare Next,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12132,*default*,adt_ecnt_out,adt,ecnt,psprt,"Passport Health Communications, Inc.",out,,10.45.0.129,54608,4
cpcs_kn_adt,cpcs_kn_adt,CMI - Carescape Gateway,HCA 5.6,CMI - Carescape Gateway,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12132,*default*,adt_gecs_out_hrt,adt,gecs,gehc,GE,out,hrt,10.134.56.17,6003,4
cpcs_kn_adt,cpcs_kn_adt,TransferCenter IQ,HCA 5.6,TransferCenter IQ,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12132,*default*,adt_tciq_out,adt,tciq,tltrkg,TeleTracking,out,,app04.tbm.hcahealthcare.cloud,22508,4
cpcs_kn_adt,cpcs_kn_adt,FHIR Web Services,HCA 5.6,FHIR Web Services,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12132,*default*,adt_fhir_out_enc4,adt,fhir,hcaeis,HCA D&IS,out,enc4,https://xrdc-prd-edge.fhircloud.medcity.net:9999,4.0.0,4
cpcs_kn_adt,cpcs_kn_adt,Medaxion Pulse,HCA 5.6,Medaxion Pulse,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12132,*default*,adt_medp_out,adt,medp,medp,"Medaxion ",out,,10.65.74.125,10619,4
cpcs_kn_adt,cpcs_kn_adt,NICU CameraSystem,HCA 5.6,NICU CameraSystem,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12132,*default*,adt_cmsy_out,adt,cmsy,angeleye,AngelEye,out,,10.227.120.156,14004,4
cpcs_kn_adt,onbs_tam,Onbase,HCA 5.6,Onbase,adt_mt_in_cpcskn,adt,mt,mt,Meditech,in,cpcskn,,10365,*default*,adt_onbs_out_1,adt,onbs,hylnd,Hyland,out,1,onbaseprodhl7-past.hca.corpad.net,9001,6
cpcs_kn_adt,cpcs_kn_adt2,Onbase,HCA 5.6,Onbase,adt_mt_in_3_cpcsknadt,adt,mt,mt,Meditech,in,3_cpcsknadt,,12133,*default*,adt_onbs_out_onbstam,adt,onbs,hylnd,Hyland,out,onbstam,naclvp01.unix.medcity.net,10365,6
cpcs_kn_adt,cpcs_kn_adt2,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_3_cpcsknadt,adt,mt,mt,Meditech,in,3_cpcsknadt,,12133,*default*,adt_mt_out_diveflmids,adt,mt,mt,Meditech,out,diveflmids,orclvp01.unix.medcity.net,12293,6
cpcs_kn_adt,div_efl_mids,Care Management-Facility,HCA 5.6,Care Management-Facility,adt_mt_in_cpcsknadt,adt,mt,mt,Meditech,in,cpcsknadt,,12293,*default*,adt_mids_out,adt,mids,mids,Midas+,out,,nadcwpdbsmds03.hca.corpad.net,12120,6
cpcs_kn_adt,div_efl_conx,Connex CS,HCA 5.6,Connex CS,adt_mt_in_cpcskn,adt,mt,mt,Meditech,in,cpcskn,,12549,*default*,adt_conx_out_1,adt,conx,hillrwa,Hill-Rom/Welch Allyn,out,1,10.159.47.32,8001,6
cpcs_kn_adt,cpcs_kn_adt2,Connex CS,HCA 5.6,Connex CS,adt_mt_in_3_cpcsknadt,adt,mt,mt,Meditech,in,3_cpcsknadt,,12133,*default*,adt_conx_out_diveflconx,adt,conx,hillrwa,Hill-Rom/Welch Allyn,out,diveflconx,orclvp01.unix.medcity.net,12549,6
cpcs_kn_adt,cpcs_kn_adt2,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,adt_mt_in_3_cpcsknadt,adt,mt,mt,Meditech,in,3_cpcsknadt,,12133,*default*,adt_hpf_out_hsctam0adt,adt,hpf,mcksn,McKesson,out,hsctam0adt,ordcupappclv01.unix.medcity.net,14068,8
cpcs_kn_adt,hsc_tam0_adt,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,adt_mt_in_cpcskn,adt,mt,mt,Meditech,in,cpcskn,,14068,*default*,adt_hpf_out_1,adt,hpf,mcksn,McKesson,out,1,ordcupappclv01.unix.medcity.net,14649,8
cpcs_kn_adt,hsc_tam0_adt,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,14649,*default*,adt_hpf_out,adt,hpf,mcksn,McKesson,out,,ORDCWPAPPHPF11B.hca.corpad.net,6600,8
cpcs_kn_adt,cpcs_kn_adt2,Intellirad,HCA 5.6,Intellirad,adt_mt_in_3_cpcsknadt,adt,mt,mt,Meditech,in,3_cpcsknadt,,12133,*default*,adt_msn_out_divefl,adt,msn,MSN,MSN Healthcare Solutions,out,divefl,orclvp01.unix.medcity.net,16056,6
cpcs_kn_adt,div_efl,Intellirad,HCA 5.6,Intellirad,adt_mt_in_cpcsknadt,adt,mt,mt,Meditech,in,cpcsknadt,,16056,*default*,adt_msn_out,adt,msn,MSN,MSN Healthcare Solutions,out,,10.129.68.227,12108,6
cpcs_kn_adt,div_efl_poc,MAS RALS-Plus,HCA 5.6,MAS RALS-Plus,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,12773,*default*,adt_rals_out,adt,rals,alere,Alere,out,,10.159.76.146,7097,8
cpcs_kn_adt,cpcs_kn_adt2,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_3_cpcsknadt,adt,mt,mt,Meditech,in,3_cpcsknadt,,12133,*default*,adt_mt_out_divefliodn,adt,mt,mt,Meditech,out,divefliodn,orclvp01.unix.medcity.net,14091,8
cpcs_kn_adt,div_efl_iodn,Iodine-Facility,HCA 5.6,Iodine-Facility,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,17975,*default*,adt_iodn_out,adt,iodn,iodn,Iodine Software,out,,10.65.70.48,53910,8
cpcs_kn_adt,cpcs_kn_adt2,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_3_cpcsknadt,adt,mt,mt,Meditech,in,3_cpcsknadt,,12133,*default*,adt_mt_out_divelfenot,adt,mt,mt,Meditech,out,divelfenot,orclvp01.unix.medcity.net,10395,8
cpcs_kn_adt,div_efl_enot,Event Notification Service,HCA 5.6,Event Notification Service,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,18376,*default*,adt_enot_out_flhie,adt,enot,flhie,Florida HIE,out,flhie,10.129.89.180,8153,8
cpcs_kn_adt,div_efl_dbmo_adt,Cloudera Kafka,HCA 5.6,Cloudera Kafka,adt_mt_in_cpcsknadt2,adt,mt,mt,Meditech,in,cpcsknadt2,,19697,ADT_AXX,adt_kfka_out_hl7dbmncliadt1,adt,kfka,hca,HCA,out,hl7dbmncliadt1,intserv.cloverleaf.hl7-dbmo-adt.1.0.0,,6
cpcs_kn_adt,cpcs_kn_adt2,db Motion,HCA 5.6,db Motion,adt_mt_in_3_cpcsknadt,adt,mt,mt,Meditech,in,3_cpcsknadt,,12133,*default*,adt_dbmo_out_divefldbmoadt,adt,dbmo,dbmo,dbMotion,out,divefldbmoadt,orclvp01.unix.medcity.net,19697,6
cpcs_kn_adt,div_efl_apex,Apex,HCA 5.6,Apex,adt_mt_in_cpcsknadt,adt,mt,mt,Meditech,in,cpcsknadt,,19902,*default*,adt_apex_out,adt,apex,prvtn,Provation,out,,10.227.211.60,6011,6
